bill,date,code,sp,quantity,price,revenue,discount,%
,,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
50013,13/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
200002,13/02/2021,SG 425,Sóc lăn hạt,1,"399,000","279,000","120,000",0.3
20008,14/02/2021,SG 021 ,Cô bé quàng khăn đỏ (HỦy),1,"690,000","690,000",0,0
150005,14/02/2021,SG 421,Nhảy qua nào,1,"399,000","279,000","120,000",0.3
,,SG 023 ,Ba chú heo con,1,"690,000","690,000",0,0
,,SGT 250-8,Miếng Phô Mai xoắn não,1,"249,000",,"249,000",1
150012,14/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
150014,14/02/2021,SGT 240-8,Tàu Noah,1,"249,000","146,000","103,000",0.41
,,SG 477,Thử thách IQ Link,1,"249,000","149,000","100,000",0.4
,,SG 477,Thử thách IQ Link,1,"249,000","149,000","100,000",0.4
,,SGT 240-8,Tàu Noah,1,"249,000","146,000","103,000",0.41
150015,14/02/2021,SG 466,Thử thách IQ Blox,1,"249,000","149,000","100,000",0.4
,,SGT 240-8,Tàu Noah,1,"249,000","146,000","103,000",0.41
150016,14/02/2021,SG 477,Thử thách IQ Link,1,"249,000","149,000","100,000",0.4
,,SGT 240-8,Tàu Noah,1,"249,000","146,000","103,000",0.41
150017,14/02/2021,SG 477,Thử thách IQ Link,1,"249,000","149,000","100,000",0.4
,,SGT 240-8,Tàu Noah,1,"249,000","146,000","103,000",0.41
150020,14/02/2021,SG 421,Nhảy qua nào,1,"399,000","279,000","120,000",0.3
150023,14/02/2021,SG 444,Thử thách IQ XOXO,1,"249,000","149,000","100,000",0.4
,,SGT 250-8,Miếng Phô Mai xoắn não,1,"249,000","146,000","103,000",0.41
,,SG 466,Thử thách IQ Blox,1,"249,000","147,500","101,500",0.41
,,SGT 250-8,Miếng Phô Mai xoắn não,1,"249,000","147,500","101,500",0.41
,,SGT 250-8,Miếng Phô Mai xoắn não,1,"249,000","147,500","101,500",0.41
,,SG 488,Thử thách IQ Twist,1,"249,000","147,500","101,500",0.41
150029,14/02/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
150030,14/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
170001,14/02/2021,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
170036,14/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
,,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
100005,15/02/2021,SG 411,Thử thách IQ ngôi sao,1,"249,000","249,000",0,0
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
140014,15/02/2021,SG 466,Thử thách IQ Blox,1,"249,000","249,000",0,0
160011,15/02/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
,,SG 411,Thử thách IQ ngôi sao,1,"249,000","249,000",0,0
170014,15/02/2021,SG 424,Thử thách IQ Arrows,2,"249,000","498,000",0,0
170021,15/02/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
,,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
170025,15/02/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
170027,15/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
190013,15/02/2021,SGT 250-8,Miếng Phô Mai xoắn não,1,"249,000","249,000",0,0
,,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
190016,15/02/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
,,SG 021 ,Cô bé quàng khăn đỏ (HỦy),1,"690,000","690,000",0,0
,,SGT 240-8,Tàu Noah,1,"249,000",,"249,000",1
250009,15/02/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
140007,16/02/2021,SG 421,Nhảy qua nào,1,"399,000","279,000","120,000",0.3
140008,16/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SG 477,Thử thách IQ Link,1,"249,000","249,000",0,0
140020,16/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
140021,16/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
140023,16/02/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
140029,16/02/2021,SGT 240-8,Tàu Noah,1,"249,000",,"249,000",1
,,SG 021 ,Cô bé quàng khăn đỏ (HỦy),1,"690,000","690,000",0,0
150012,16/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
170004,16/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
220003,16/02/2021,SG 411,Thử thách IQ ngôi sao,1,"249,000","249,000",0,0
70002,17/02/2021,SG 411,Thử thách IQ ngôi sao,1,"249,000","249,000",0,0
80002,17/02/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
120005,17/02/2021,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
,,SG 488,Thử thách IQ Twist,1,"249,000","249,000",0,0
120008,17/02/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
150007,17/02/2021,SG 466,Thử thách IQ Blox,1,"249,000","249,000",0,0
190004,17/02/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
210001,17/02/2021,SG 090,Mật mã màu sắc,1,"590,000","590,000",0,0
280005,17/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
SO0007,17/02/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
40002,18/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SGT 240-8,Tàu Noah,1,"249,000","249,000",0,0
140005,18/02/2021,SGT 240-8,Tàu Noah,1,"249,000","249,000",0,0
150002,18/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SG 412,Ghép hình lập phương,1,"399,000","399,000",0,0
150003,18/02/2021,SG 477,Thử thách IQ Link,1,"249,000","249,000",0,0
,,SGT 240-8,Tàu Noah,1,"249,000","249,000",0,0
150006,18/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
210001,18/02/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
,,SG 421,Nhảy qua nào,1,"399,000","279,000","120,000",0.3
,,SG 425,Sóc lăn hạt,1,"399,000","279,000","120,000",0.3
20002,19/02/2021,SG 488,Thử thách IQ Twist,1,"249,000","249,000",0,0
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
20003,19/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
70002,19/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
120003,19/02/2021,SG 488,Thử thách IQ Twist,1,"249,000","249,000",0,0
120010,19/02/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
,,SG 090,Mật mã màu sắc,1,"590,000","590,000",0,0
,,SGT 240-8,Tàu Noah,1,"249,000",,"249,000",1
,,SG 021 ,Cô bé quàng khăn đỏ (HỦy),1,"690,000","690,000",0,0
140002,19/02/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
140007,19/02/2021,SG 477,Thử thách IQ Link,1,"249,000","249,000",0,0
150005,19/02/2021,SGT 240-8,Tàu Noah,1,"249,000","249,000",0,0
170013,19/02/2021,SG 023 ,Ba chú heo con,1,"690,000","690,000",0,0
,,SGT 240-8,Tàu Noah,1,"249,000",,"249,000",1
70001,20/02/2021,SG 466,Thử thách IQ Blox,1,"249,000","249,000",0,0
70003,20/02/2021,SG 412,Ghép hình lập phương,1,"399,000","399,000",0,0
80014,20/02/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
120003,20/02/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
140023,20/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SGT 240-8,Tàu Noah,1,"249,000",,"249,000",1
,,SG 021 ,Cô bé quàng khăn đỏ (HỦy),1,"690,000","690,000",0,0
150001,20/02/2021,SG 477,Thử thách IQ Link,1,"249,000","249,000",0,0
,,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
150005,20/02/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
150011,20/02/2021,SG 425,Sóc lăn hạt,1,"399,000","279,000","120,000",0.3
150013,20/02/2021,SG 425,Sóc lăn hạt,1,"399,000","279,000","120,000",0.3
150014,20/02/2021,SG 425,Sóc lăn hạt,1,"399,000","279,000","120,000",0.3
170001,20/02/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
170002,20/02/2021,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
170016,20/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
190010,20/02/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
,,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
210003,20/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
210004,20/02/2021,SG 488,Thử thách IQ Twist,1,"249,000","249,000",0,0
20006,21/02/2021,SG 466,Thử thách IQ Blox,1,"249,000","249,000",0,0
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
70001,21/02/2021,SG 425,Sóc lăn hạt,1,"399,000","279,000","120,000",0.3
70004,21/02/2021,SG 488,Thử thách IQ Twist,1,"249,000","249,000",0,0
,,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
80008,21/02/2021,SG 477,Thử thách IQ Link,1,"249,000","249,000",0,0
,,SG 421,Nhảy qua nào,1,"399,000","279,000","120,000",0.3
140015,21/02/2021,SG 412,Ghép hình lập phương,1,"399,000","399,000",0,0
140023,21/02/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
140027,21/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
150013,21/02/2021,SG 425,Sóc lăn hạt,1,"399,000","279,000","120,000",0.3
150016,21/02/2021,SG 421,Nhảy qua nào,1,"399,000","279,000","120,000",0.3
150018,21/02/2021,SG 421,Nhảy qua nào,1,"399,000","279,000","120,000",0.3
,,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
190001,21/02/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
100002,22/02/2021,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
140004,22/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
150004,22/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
150012,22/02/2021,SG 421,Nhảy qua nào,1,"399,000","279,000","120,000",0.3
,,SG 425,Sóc lăn hạt,1,"399,000","279,000","120,000",0.3
50004,23/02/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
70002,23/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
150001,23/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
150003,23/02/2021,SGT 240-8,Tàu Noah,1,"249,000","249,000",0,0
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SG 425,Sóc lăn hạt,1,"399,000","279,000","120,000",0.3
190003,23/02/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
20001,24/02/2021,SG 425,Sóc lăn hạt,1,"399,000","279,000","120,000",0.3
100002,24/02/2021,SG 421,Nhảy qua nào,1,"399,000","279,000","120,000",0.3
,,SG 021 ,Cô bé quàng khăn đỏ (HỦy),1,"690,000","690,000",0,0
,,SGT 240-8,Tàu Noah,1,"249,000",,"249,000",1
150003,24/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
20004,25/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SG 421,Nhảy qua nào,1,"399,000","279,000","120,000",0.3
,,SG 023 ,Ba chú heo con,1,"690,000","690,000",0,0
,,SGT 240-8,Tàu Noah,1,"249,000",,"249,000",1
20002,26/02/2021,SG 282,Hòn đảo khủng long huyền bí,1,"590,000","590,000",0,0
,,SG 425,Sóc lăn hạt,1,"399,000","279,000","120,000",0.3
140019,26/02/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
170009,26/02/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
170019,26/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
170023,26/02/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
170030,26/02/2021,SG 412,Ghép hình lập phương,1,"399,000","399,000",0,0
,,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
20007,27/02/2021,SG 421,Nhảy qua nào,1,"399,000","279,000","120,000",0.3
50004,27/02/2021,SG 421,Nhảy qua nào,1,"399,000","279,000","120,000",0.3
50006,27/02/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
70009,27/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
80005,27/02/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
120003,27/02/2021,SG 282,Hòn đảo khủng long huyền bí,1,"590,000","590,000",0,0
,,SG 421,Nhảy qua nào,1,"399,000","279,000","120,000",0.3
120005,27/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
120006,27/02/2021,SG 425,Sóc lăn hạt,1,"399,000","279,000","120,000",0.3
120010,27/02/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
120011,27/02/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
,,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
150005,27/02/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
150010,27/02/2021,SGT 240-8,Tàu Noah,1,"249,000","249,000",0,0
150011,27/02/2021,SGT 240-8,Tàu Noah,1,"249,000",,"249,000",1
,,SG 021 ,Cô bé quàng khăn đỏ (HỦy),1,"690,000","690,000",0,0
150014,27/02/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
170003,27/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
170025,27/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
170050,27/02/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
170051,27/02/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
170052,27/02/2021,SG 412,Ghép hình lập phương,1,"399,000","399,000",0,0
170057,27/02/2021,SG 282,Hòn đảo khủng long huyền bí,1,"590,000","590,000",0,0
170058,27/02/2021,SG 425,Sóc lăn hạt,1,"399,000","279,000","120,000",0.3
220001,27/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
SO0008,27/02/2021,SGM 201,Ghép hình lập phương mở rộng,2,"499,000","998,000",0,0
,,SG 444,Thử thách IQ XOXO,1,"249,000","224,100","24,900",0.1
SO0013,27/02/2021,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","449,100","49,900",0.1
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
50006,28/02/2021,SG 411,Thử thách IQ ngôi sao,1,"249,000","249,000",0,0
50007,28/02/2021,SG 477,Thử thách IQ Link,1,"249,000","249,000",0,0
70006,28/02/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
,,SG 421,Nhảy qua nào,1,"399,000","279,000","120,000",0.3
150003,28/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
150005,28/02/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
,,SG 477,Thử thách IQ Link,1,"249,000","249,000",0,0
150014,28/02/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
170015,28/02/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
,,SG 488,Thử thách IQ Twist,1,"249,000","249,000",0,0
170037,28/02/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
170039,28/02/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
170044,28/02/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
170050,28/02/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
190001,28/02/2021,SG 412,Ghép hình lập phương,1,"399,000","399,000",0,0
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
220001,28/02/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
280001,28/02/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
,,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
SO0017,28/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
SO0021,28/02/2021,SG 424,Thử thách IQ Arrows,1,"249,000",,"249,000",1
SO0033,28/02/2021,SG 021 ,Cô bé quàng khăn đỏ (HỦy),1,"690,000","675,000","15,000",0.02
,,SGT 250-8,Miếng Phô Mai xoắn não,1,"249,000",,"249,000",1
SO0043,28/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
SO0047,28/02/2021,SG 466,Thử thách IQ Blox,1,"249,000","249,000",0,0
SO0061,28/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
SO0062,28/02/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
SO0083,28/02/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
20002,1/3/2021,SG 021 ,Cô bé quàng khăn đỏ (HỦy),1,"690,000","690,000",0,0
,,SG 425,Sóc lăn hạt,1,"399,000","319,000","80,000",0.2
150004,1/3/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
170003,1/3/2021,SG 422,Thử thách IQ Focus,1,"249,000","200,000","49,000",0.2
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SGT 250-8,Miếng Phô Mai xoắn não,1,"249,000","249,000",0,0
,,SG 425,Sóc lăn hạt,1,"399,000","319,000","80,000",0.2
,,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
100002,2/3/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
140008,2/3/2021,SG 422,Thử thách IQ Focus,1,"249,000","200,000","49,000",0.2
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SG 444,Thử thách IQ XOXO,1,"249,000","200,000","49,000",0.2
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
170008,2/3/2021,SG 421,Nhảy qua nào,1,"399,000","319,000","80,000",0.2
170010,2/3/2021,SG 411,Thử thách IQ ngôi sao,1,"249,000","249,000",0,0
170013,2/3/2021,SG 411,Thử thách IQ ngôi sao,1,"249,000","249,000",0,0
190005,2/3/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
,,SG 444,Thử thách IQ XOXO,1,"249,000","200,000","49,000",0.2
50001,3/3/2021,SG 421,Nhảy qua nào,1,"399,000","319,000","80,000",0.2
70001,3/3/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SG 422,Thử thách IQ Focus,1,"249,000","200,000","49,000",0.2
70002,3/3/2021,SG 477,Thử thách IQ Link,1,"249,000","249,000",0,0
,,SG 411,Thử thách IQ ngôi sao,1,"249,000","249,000",0,0
,,SG 423,Thử thách IQ hạt tròn,1,"249,000","200,000","49,000",0.2
20002,4/3/2021,SG 090,Mật mã màu sắc,1,"590,000","590,000",0,0
120001,4/3/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
170009,4/3/2021,SG 477,Thử thách IQ Link,1,"249,000","249,000",0,0
170010,4/3/2021,SG 090,Mật mã màu sắc,1,"590,000","590,000",0,0
170015,4/3/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
170016,4/3/2021,SG 421,Nhảy qua nào,1,"399,000","319,000","80,000",0.2
20001,5/3/2021,SG 090,Mật mã màu sắc,1,"590,000","590,000",0,0
,,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
120002,5/3/2021,SG 455,Thử thách IQ Pro,1,"249,000","200,000","49,000",0.2
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
140010,5/3/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SG 422,Thử thách IQ Focus,1,"249,000","200,000","49,000",0.2
150001,5/3/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
150002,5/3/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SG 444,Thử thách IQ XOXO,1,"249,000","200,000","49,000",0.2
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
170004,5/3/2021,SG 444,Thử thách IQ XOXO,1,"249,000","200,000","49,000",0.2
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
170012,5/3/2021,SG 411,Thử thách IQ ngôi sao,1,"249,000","249,000",0,0
170013,5/3/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
,,SG 282,Hòn đảo khủng long huyền bí,1,"590,000","590,000",0,0
20007,6/3/2021,SG 411,Thử thách IQ ngôi sao,1,"249,000","249,000",0,0
20008,6/3/2021,SG 444,Thử thách IQ XOXO,1,"249,000","200,000","49,000",0.2
,,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
50002,6/3/2021,SG 424,Thử thách IQ Arrows,1,"249,000","200,000","49,000",0.2
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
70006,6/3/2021,SG 282,Hòn đảo khủng long huyền bí,1,"590,000","590,000",0,0
,,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
120006,6/3/2021,SG 412,Ghép hình lập phương,1,"399,000","399,000",0,0
120022,6/3/2021,SG 455,Thử thách IQ Pro,1,"249,000","200,000","49,000",0.2
,,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SG 422,Thử thách IQ Focus,1,"249,000","200,000","49,000",0.2
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SG 422,Thử thách IQ Focus,1,"249,000","200,000","49,000",0.2
150001,6/3/2021,SG 422,Thử thách IQ Focus,1,"249,000","200,000","49,000",0.2
,,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
150004,6/3/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
150012,6/3/2021,SG 424,Thử thách IQ Arrows,1,"249,000","200,000","49,000",0.2
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
150014,6/3/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
170021,6/3/2021,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
170027,6/3/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
170032,6/3/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SG 444,Thử thách IQ XOXO,1,"249,000","200,000","49,000",0.2
170033,6/3/2021,SG 090,Mật mã màu sắc,1,"590,000","590,000",0,0
170063,6/3/2021,SG 477,Thử thách IQ Link,1,"249,000","249,000",0,0
170064,6/3/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
200001,6/3/2021,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
200005,6/3/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
,,SG 424,Thử thách IQ Arrows,1,"249,000","200,000","49,000",0.2
,,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
220008,6/3/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
40009,7/3/2021,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
40010,7/3/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
70008,7/3/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
,,SG 455,Thử thách IQ Pro,1,"249,000","200,000","49,000",0.2
80013,7/3/2021,SG 282,Hòn đảo khủng long huyền bí,1,"590,000","590,000",0,0
120003,7/3/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
140017,7/3/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
150001,7/3/2021,SG 455,Thử thách IQ Pro,1,"249,000","200,000","49,000",0.2
,,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
,,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
150010,7/3/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
150016,7/3/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SG 477,Thử thách IQ Link,1,"249,000","200,000","49,000",0.2
170019,7/3/2021,SG 466,Thử thách IQ Blox,1,"249,000","249,000",0,0
,,SG 477,Thử thách IQ Link,1,"249,000","200,000","49,000",0.2
170039,7/3/2021,SG 466,Thử thách IQ Blox,1,"249,000","249,000",0,0
170040,7/3/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
170043,7/3/2021,SG 444,Thử thách IQ XOXO,1,"249,000","200,000","49,000",0.2
,,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
170048,7/3/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
190023,7/3/2021,SG 466,Thử thách IQ Blox,1,"249,000","249,000",0,0
20002,8/3/2021,SG 412,Ghép hình lập phương,1,"399,000","399,000",0,0
20005,8/3/2021,SG 023,Ba chú heo con,1,"690,000","690,000",0,0
70003,8/3/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
,,SG 444,Thử thách IQ XOXO,1,"249,000","200,000","49,000",0.2
70005,8/3/2021,SG 411,Thử thách IQ ngôi sao,1,"249,000","249,000",0,0
,,SG 455,Thử thách IQ Pro,1,"249,000","200,000","49,000",0.2
140003,8/3/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
150001,8/3/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SG 488,Thử thách IQ Twist,1,"249,000","200,000","49,000",0.2
,,SGT 250-8,Miếng Phô Mai xoắn não,1,"249,000","249,000",0,0
150005,8/3/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
,,SG 422,Thử thách IQ Focus,1,"249,000","200,000","49,000",0.2
,,SG 466,Thử thách IQ Blox,1,"249,000","249,000",0,0
,,SG 477,Thử thách IQ Link,1,"249,000","200,000","49,000",0.2
